,certificate,director_name,genre,gross_value,imdb_ratings,metscores,movie_description,movie_names,runtime,star_cast,votes,year_release
732,R,Trey Edward Shults,Horror,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Trey Edward Shults,49657,2017
733,R,Trey Edward Shults,Mystery,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Trey Edward Shults,49657,2017
734,R,Trey Edward Shults,Horror,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Joel Edgerton,49657,2017
735,R,Trey Edward Shults,Mystery,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Joel Edgerton,49657,2017
736,R,Trey Edward Shults,Horror,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Christopher Abbott,49657,2017
737,R,Trey Edward Shults,Mystery,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Christopher Abbott,49657,2017
738,R,Trey Edward Shults,Horror,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Carmen Ejogo,49657,2017
739,R,Trey Edward Shults,Mystery,13985117,6.2,78,"['Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son. Then a desperate young family arrives seeking refuge.']",It Comes at Night,91,Carmen Ejogo,49657,2017
740,R,James Franco,Biography,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,James Franco,49293,2017
741,R,James Franco,Comedy,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,James Franco,49293,2017
742,R,James Franco,Drama,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,James Franco,49293,2017
743,R,James Franco,Biography,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,James Franco,49293,2017
744,R,James Franco,Comedy,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,James Franco,49293,2017
745,R,James Franco,Drama,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,James Franco,49293,2017
746,R,James Franco,Biography,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,Dave Franco,49293,2017
747,R,James Franco,Comedy,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,Dave Franco,49293,2017
748,R,James Franco,Drama,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,Dave Franco,49293,2017
749,R,James Franco,Biography,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,Ari Graynor,49293,2017
750,R,James Franco,Comedy,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,Ari Graynor,49293,2017
751,R,James Franco,Drama,21101724,7.7,76,"['When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.']",The Disaster Artist,104,Ari Graynor,49293,2017
752,PG-13,Dean Devlin,Action,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Dean Devlin,48617,2017
754,PG-13,Dean Devlin,fi,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Dean Devlin,48617,2017
755,PG-13,Dean Devlin,Thriller,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Dean Devlin,48617,2017
756,PG-13,Dean Devlin,Action,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Gerard Butler,48617,2017
758,PG-13,Dean Devlin,fi,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Gerard Butler,48617,2017
759,PG-13,Dean Devlin,Thriller,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Gerard Butler,48617,2017
760,PG-13,Dean Devlin,Action,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Jim Sturgess,48617,2017
762,PG-13,Dean Devlin,fi,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Jim Sturgess,48617,2017
763,PG-13,Dean Devlin,Thriller,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Jim Sturgess,48617,2017
764,PG-13,Dean Devlin,Action,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Abbie Cornish,48617,2017
766,PG-13,Dean Devlin,fi,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Abbie Cornish,48617,2017
767,PG-13,Dean Devlin,Thriller,33700160,5.4,21,"[""When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.""]",Geostorm,109,Abbie Cornish,48617,2017
768,PG,Stephen Chbosky,Drama,131778732,8,66,"['Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters fifth grade, attending a mainstream elementary school for the first time.']",Wonder,113,Stephen Chbosky,47780,2017
769,PG,Stephen Chbosky,Family,131778732,8,66,"['Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters fifth grade, attending a mainstream elementary school for the first time.']",Wonder,113,Stephen Chbosky,47780,2017
770,PG,Stephen Chbosky,Drama,131778732,8,66,"['Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters fifth grade, attending a mainstream elementary school for the first time.']",Wonder,113,Jacob Tremblay,47780,2017
771,PG,Stephen Chbosky,Family,131778732,8,66,"['Based on the New York Times bestseller, WONDER tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters fifth grade, attending a mainstream elementary school for the first time.']",Wonder,113,Jacob Tremblay,47780,2017
